Wall time,Step,Value
1532697462.4224558,78000,0.1818380504846573
1532697562.1257644,79000,0.1807740479707718
1532698119.0847511,83000,0.17923399806022644
1532698218.4835143,84000,0.17946064472198486
1532698417.0479655,86000,0.17866012454032898
1532698515.9512563,87000,0.17873503267765045
1532698615.3971117,88000,0.17854876816272736
1532698980.8461308,91000,0.17809969186782837
1532699080.1648211,92000,0.17867596447467804
1532699179.625849,93000,0.17786720395088196
1532699643.4079092,97000,0.1786496341228485
1532700603.6349378,106000,0.17881691455841064
1532700702.5055337,107000,0.17769049108028412
1532700901.073094,109000,0.17817677557468414
1532701365.603297,113000,0.17736366391181946
1532701563.2643907,115000,0.1771077662706375
1532701762.1020725,117000,0.17746977508068085
1532701861.0322022,118000,0.17709526419639587
1532702060.1837993,120000,0.17785347998142242
1532702328.5467756,122000,0.17699779570102692
1532702427.7627397,123000,0.17758984863758087
1532702724.318717,126000,0.17717912793159485
1532702823.1039882,127000,0.1782945990562439
1532702921.8278313,128000,0.1785508096218109
1532703089.506491,129000,0.1778336614370346
1532703188.8856068,130000,0.17878608405590057
1532703487.0334244,133000,0.17794501781463623
1532703586.3525548,134000,0.17827469110488892
1532703783.8294187,136000,0.17792636156082153
1532704052.8445709,138000,0.17895156145095825
1532704152.013,139000,0.1783994436264038
1532704250.809071,140000,0.1776459664106369
1532704349.515642,141000,0.17747560143470764
1532704647.2824266,144000,0.17845284938812256
1532704815.5325902,145000,0.17807374894618988
1532704915.5796435,146000,0.17731600999832153
1532705015.3221085,147000,0.17851147055625916
1532705213.6292925,149000,0.1788760870695114
1532705510.6290874,152000,0.17787675559520721
1532706075.9217608,157000,0.1769065260887146
1532706175.29778,158000,0.17762491106987
1532706274.5652895,159000,0.17689427733421326
1532706374.0427678,160000,0.17732121050357819
1532706544.663468,161000,0.17660930752754211
1532706644.1502886,162000,0.17668937146663666
1532707138.2170777,167000,0.1766078621149063
1532708002.4076126,175000,0.1756855994462967
1532708371.3766294,178000,0.17670948803424835
1532708469.9912982,179000,0.1762370616197586
1532709236.1874907,186000,0.17601121962070465
