Wall time,Step,Value
1547494147.368135,1000,0.2050413191318512
1547494246.742269,2000,0.19732393324375153
1547494346.1736162,3000,0.19430075585842133
1547494445.557558,4000,0.19334648549556732
1547494544.7692494,5000,0.19244877994060516
1547494643.8191528,6000,0.1920594424009323
1547494743.4440732,7000,0.19127172231674194
1547494843.09376,8000,0.190656378865242
1547495086.7447083,9000,0.19012783467769623
1547495186.4388342,10000,0.19022433459758759
1547495285.426736,11000,0.18976335227489471
1547495384.9348185,12000,0.18920741975307465
1547495484.1224182,13000,0.1894039660692215
1547495583.3494573,14000,0.18882077932357788
1547495683.241995,15000,0.1876981109380722
1547495783.2521899,16000,0.18802188336849213
1547495930.593525,17000,0.1879366636276245
1547496030.3512974,18000,0.18770740926265717
1547496129.377537,19000,0.18814317882061005
1547496229.7334514,20000,0.18731410801410675
1547496329.1487079,21000,0.1868128776550293
1547496428.6789618,22000,0.18798527121543884
1547496528.5483758,23000,0.18712060153484344
1547496628.6738312,24000,0.18745571374893188
1547496775.276138,25000,0.18615636229515076
1547496875.0352328,26000,0.18664492666721344
1547496974.7261968,27000,0.18587905168533325
1547497074.6332805,28000,0.18464559316635132
1547497173.9317303,29000,0.1857055127620697
1547497273.0552192,30000,0.18535007536411285
1547497372.68153,31000,0.1859256774187088
1547497472.2485938,32000,0.1853851079940796
1547497619.2882283,33000,0.18608729541301727
1547497718.7905786,34000,0.1859123259782791
1547497818.5313473,35000,0.18550606071949005
1547497918.29642,36000,0.18563631176948547
1547498017.6204367,37000,0.1852925419807434
1547498117.3218532,38000,0.18516795337200165
1547498216.5024173,39000,0.1851513534784317
1547498316.999211,40000,0.18455584347248077
1547498463.839946,41000,0.18464112281799316
1547498563.6526873,42000,0.1847342699766159
1547498663.4498885,43000,0.18404848873615265
1547498763.1161282,44000,0.18461088836193085
1547498862.8649607,45000,0.18413804471492767
1547498962.430756,46000,0.18443991243839264
1547499062.0266736,47000,0.18398137390613556
1547499161.1820393,48000,0.18504148721694946
1547499307.8365695,49000,0.18439212441444397
1547499407.08689,50000,0.18472488224506378
1547499506.824576,51000,0.1857793927192688
1547499605.877674,52000,0.18484634160995483
1547499705.2320616,53000,0.18498772382736206
1547499804.546148,54000,0.1845759153366089
1547499904.0239685,55000,0.18436433374881744
1547500002.9958396,56000,0.18418630957603455
1547500150.4505925,57000,0.18331880867481232
1547500250.4872086,58000,0.18297924101352692
1547500350.2770722,59000,0.18443477153778076
1547500449.730368,60000,0.18450574576854706
1547500549.2715821,61000,0.18430858850479126
1547500649.1981573,62000,0.18422308564186096
1547500749.16297,63000,0.1836526244878769
1547500848.7818167,64000,0.18335694074630737
