Wall time,Step,Value
1535431863.5999324,6000,0.17008593678474426
1535433385.2862816,19000,0.328249990940094
1535434044.61285,25000,0.3434062600135803
1535435760.5554514,41000,0.3591562509536743
1535435958.8034034,43000,0.36110156774520874
1535436255.0190792,46000,0.3637656271457672
1535437111.6705232,54000,0.3695312440395355
1535437473.6674316,57000,0.3707890510559082
1535439019.3506658,72000,0.3840390741825104
1535439384.2738206,75000,0.3844296932220459
1535441496.7018538,95000,0.39241406321525574
1535442351.9337587,103000,0.39338281750679016
1535442817.0440497,107000,0.39714062213897705
1535444931.297003,127000,0.3996953070163727
1535446354.897867,140000,0.4028906226158142
1535448077.629491,156000,0.40541407465934753
1535448372.8677206,159000,0.40749219059944153
1535449331.9113038,168000,0.4122265577316284
1535450566.537833,179000,0.4117187559604645
1535451058.1128743,184000,0.4147265553474426
1535451330.2821116,186000,0.4114453196525574
1535451428.4687653,187000,0.4135468602180481
1535451821.9853897,191000,0.41481250524520874
1535453651.5917535,208000,0.4160234332084656
1535455383.4202213,224000,0.4193671941757202
1535456052.9204004,230000,0.4186015725135803
1535456624.0941346,235000,0.4204453229904175
1535458263.0880265,250000,0.42296093702316284
1535458853.2083473,256000,0.423953115940094
1535459426.2330456,261000,0.4213828146457672
1535460198.2611659,268000,0.4234375059604645
1535460592.8115823,272000,0.42240625619888306
1535460873.944015,274000,0.4248749911785126
1535462915.2193687,293000,0.4232421815395355
1535464661.745801,309000,0.42743751406669617
1535464859.5317564,311000,0.4301406145095825
1535465733.6929042,319000,0.4269765615463257
1535467092.2521112,331000,0.43162500858306885
1535468068.0698225,340000,0.42792969942092896
1535468944.6144865,348000,0.42924219369888306
1535470701.466023,364000,0.4295703172683716
1535471096.1821632,368000,0.4300312399864197
1535477082.3464537,422000,0.4330703020095825
1535477181.2156117,423000,0.4333750009536743
1535479049.607624,440000,0.4339531362056732
1535479343.6215556,442000,0.4339921772480011
1535479442.7798238,443000,0.43721094727516174
1535479739.4918926,446000,0.4358515739440918
1535481416.6264133,461000,0.43642187118530273
1535481711.5916846,464000,0.43714845180511475
1535481910.2799072,465000,0.43641406297683716
1535482999.114269,475000,0.43626561760902405
1535484878.954529,492000,0.4350859522819519
1535485076.9697316,494000,0.4335078001022339
1535487457.453664,515000,0.440492182970047
1535487754.0580366,518000,0.4366406202316284
1535488647.103533,526000,0.43864843249320984
1535489341.995952,532000,0.4368515610694885
1535489942.062867,537000,0.4380859434604645
1535490534.4398549,543000,0.4356171786785126
1535491136.5531852,548000,0.43821093440055847
1535492231.108159,558000,0.43653905391693115
1535492931.5748944,564000,0.43577343225479126
1535494028.0470002,574000,0.43989062309265137
1535494731.5296419,580000,0.4379218816757202
1535494929.3645768,582000,0.4382343888282776
1535495535.6416848,587000,0.4375312626361847
1535495634.149359,588000,0.4368515610694885
1535497341.1867595,603000,0.4401249885559082
1535499347.3048363,621000,0.43946874141693115
1535499544.3243272,623000,0.4381406307220459
1535500960.2763798,635000,0.4415234327316284
1535501766.0518513,642000,0.4391250014305115
1535501864.016077,643000,0.43742188811302185
1535502061.286255,645000,0.43842968344688416
1535502356.86425,648000,0.4418359398841858
1535502672.9921896,650000,0.44075000286102295
1535503973.6917396,662000,0.43867188692092896
1535505077.5520806,672000,0.44105470180511475
1535505494.7112763,675000,0.4398437440395355
1535506501.1297424,684000,0.4429531395435333
1535507114.410631,689000,0.4393046796321869
1535510052.281277,715000,0.44193750619888306
1535510447.285086,719000,0.4434296786785126
1535510968.4824054,723000,0.44068750739097595
1535511066.8705542,724000,0.4392031133174896
1535511882.4465244,731000,0.4387499988079071
1535512897.4655817,740000,0.43934375047683716
1535513291.1439006,744000,0.4383203089237213
1535513814.4158487,748000,0.43956249952316284
1535514436.572225,753000,0.44294530153274536
1535514831.3960776,757000,0.4416874945163727
1535515850.6127915,766000,0.4420390725135803
1535516376.921867,770000,0.44316405057907104
1535516475.080454,771000,0.44340625405311584
1535516574.402404,772000,0.44221094250679016
1535516771.1324348,774000,0.4399687647819519
1535517593.0725,781000,0.4405156373977661
1535518218.3731961,786000,0.4439140558242798
1535518416.3836374,788000,0.44114062190055847
1535519044.2244227,793000,0.4432031214237213
1535519241.4525578,795000,0.44514063000679016
1535519635.6655116,799000,0.43800780177116394
1535520165.5119514,803000,0.44032031297683716
1535520894.1189594,809000,0.44041407108306885
1535520992.693921,810000,0.4424687623977661
1535523671.9444008,833000,0.4428749978542328
1535524066.0664601,837000,0.4402109384536743
1535527886.029078,870000,0.44123438000679016
1535528525.290504,875000,0.4420468807220459
1535528722.3571215,877000,0.44059374928474426
1535529456.972774,883000,0.4429921805858612
1535530394.3524458,891000,0.4445781111717224
1535531134.1770163,897000,0.44533592462539673
1535531528.6693332,901000,0.44252344965934753
1535532366.7044263,908000,0.4417421817779541
1535532563.6218457,910000,0.44574999809265137
1535533305.5632727,916000,0.4427734315395355
1535533503.0618594,918000,0.4450312554836273
1535535186.446972,932000,0.4442656338214874
1535535284.7414458,933000,0.44535937905311584
1535536424.0872574,943000,0.4422890543937683
1535536874.4591324,946000,0.4414375126361847
1535537916.6508532,955000,0.4459296762943268
1535538311.2794893,959000,0.44431251287460327
1535538861.691754,963000,0.44443750381469727
1535539906.057705,972000,0.4427187442779541
1535540004.6506336,973000,0.4443672001361847
1535540753.7685192,979000,0.4453671872615814
1535540852.6858642,980000,0.44612500071525574
1535541503.5006073,985000,0.44608592987060547
1535542845.7201917,997000,0.4474843740463257
1535543599.7913663,1003000,0.4466249942779541
1535543895.428179,1006000,0.4448593854904175
1535544945.9713464,1015000,0.44511717557907104
1535545405.1567302,1018000,0.4475703239440918
1535546358.0728965,1026000,0.4461328089237213
1535548564.603688,1045000,0.4440625011920929
1535550180.921975,1058000,0.44374218583106995
1535550772.6105785,1064000,0.44517970085144043
1535551237.553174,1067000,0.4480234384536743
1535551435.2945986,1069000,0.4466874897480011
1535552001.4975362,1073000,0.4438437521457672
1535552593.3555832,1079000,0.44468748569488525
1535553259.1073434,1084000,0.4447578191757202
1535554419.6843867,1094000,0.44358593225479126
1535555185.8419254,1100000,0.44373437762260437
1535555580.3443804,1104000,0.4474453032016754
1535555854.37125,1105000,0.4436093866825104
1535557021.8403695,1115000,0.4475156366825104
1535557516.068633,1120000,0.44544529914855957
1535562081.1777656,1157000,0.44517970085144043
1535562660.0372694,1161000,0.44753125309944153
1535562758.6626077,1162000,0.4472734332084656
1535562857.846117,1163000,0.4476640522480011
1535565006.619487,1181000,0.44667187333106995
1535566567.9331017,1193000,0.4476562440395355
1535566667.1160202,1194000,0.4424687623977661
1535567261.8545763,1200000,0.44420313835144043
1535568142.8386297,1207000,0.4432656168937683
1535571486.990823,1233000,0.4479609429836273
1535571685.7029722,1235000,0.4483984410762787
1535572869.9661705,1245000,0.4494687616825104
1535574156.6226323,1256000,0.4471093714237213
1535574652.7607174,1259000,0.45014843344688416
1535574950.1994097,1262000,0.44753125309944153
1535577526.0961547,1282000,0.44800782203674316
1535578120.2310677,1288000,0.4466484487056732
