Wall time,Step,Value
1532697462.4224558,78000,3.7327983379364014
1532697562.1257644,79000,3.7095463275909424
1532698119.0847511,83000,3.6539926528930664
1532698218.4835143,84000,3.6447343826293945
1532698417.0479655,86000,3.625490665435791
1532698515.9512563,87000,3.6220273971557617
1532698615.3971117,88000,3.599886655807495
1532698980.8461308,91000,3.5748493671417236
1532699080.1648211,92000,3.5846807956695557
1532699179.625849,93000,3.5805113315582275
1532699643.4079092,97000,3.5551834106445312
1532700603.6349378,106000,3.5317695140838623
1532700702.5055337,107000,3.5191097259521484
1532700901.073094,109000,3.52268648147583
1532701365.603297,113000,3.5114424228668213
1532701563.2643907,115000,3.505171298980713
1532701762.1020725,117000,3.4989981651306152
1532701861.0322022,118000,3.502977132797241
1532702060.1837993,120000,3.4940109252929688
1532702328.5467756,122000,3.497972249984741
1532702427.7627397,123000,3.4901649951934814
1532702724.318717,126000,3.484922170639038
1532702823.1039882,127000,3.4862308502197266
1532702921.8278313,128000,3.4836864471435547
1532703089.506491,129000,3.477142095565796
1532703188.8856068,130000,3.475651741027832
1532703487.0334244,133000,3.479623794555664
1532703586.3525548,134000,3.4774930477142334
1532703783.8294187,136000,3.478862762451172
1532704052.8445709,138000,3.473151445388794
1532704152.013,139000,3.475808620452881
1532704250.809071,140000,3.47147274017334
1532704349.515642,141000,3.465866804122925
1532704647.2824266,144000,3.4671924114227295
1532704815.5325902,145000,3.466134786605835
1532704915.5796435,146000,3.463930368423462
1532705015.3221085,147000,3.4707729816436768
1532705213.6292925,149000,3.460610866546631
1532705510.6290874,152000,3.461275815963745
1532706075.9217608,157000,3.460397720336914
1532706175.29778,158000,3.4551444053649902
1532706274.5652895,159000,3.454287052154541
1532706374.0427678,160000,3.4604814052581787
1532706544.663468,161000,3.46234393119812
1532706644.1502886,162000,3.45782732963562
1532707138.2170777,167000,3.4478631019592285
1532708002.4076126,175000,3.4424867630004883
1532708371.3766294,178000,3.4525086879730225
1532708469.9912982,179000,3.4490017890930176
1532709236.1874907,186000,3.443418025970459
1532709534.475925,189000,3.4437808990478516
1532709733.2510016,191000,3.4362573623657227
1532709831.4789538,192000,3.437150001525879
1532710003.2428057,193000,3.4363338947296143
1532710401.6436806,197000,3.4433231353759766
1532710500.6050208,198000,3.448336601257324
1532710599.7190056,199000,3.4360711574554443
1532710969.8336685,202000,3.440248489379883
1532711069.5998724,203000,3.4415533542633057
1532711366.6765997,206000,3.4341819286346436
1532711836.9181757,210000,3.4341485500335693
1532712035.7352748,212000,3.4384775161743164
1532712233.7124674,214000,3.4323818683624268
1532712332.975355,215000,3.43198299407959
1532712432.754189,216000,3.434734582901001
1532712605.9465556,217000,3.432839870452881
1532713003.5134733,221000,3.4352803230285645
1532713201.5752385,223000,3.432180166244507
1532713574.366366,226000,3.4313271045684814
1532713672.9588318,227000,3.424593925476074
1532713772.4148989,228000,3.42521595954895
1532713971.4542406,230000,3.42905330657959
1532714070.5921218,231000,3.4321811199188232
1532714169.6107779,232000,3.433579683303833
1532714543.3263037,235000,3.4280283451080322
1532714741.8746078,237000,3.4253129959106445
1532714841.389927,238000,3.420267343521118
1532715040.283097,240000,3.425478935241699
1532715215.3710485,241000,3.4248478412628174
1532715512.9947371,244000,3.424879789352417
1532716085.6514535,249000,3.421443462371826
1532716184.8065915,250000,3.4260220527648926
1532716284.4849353,251000,3.4205269813537598
1532716482.6851652,253000,3.4324722290039062
1532716779.7852767,256000,3.421753406524658
1532717055.7703857,258000,3.4235551357269287
1532717155.3899846,259000,3.421754837036133
1532717353.5482504,261000,3.4288675785064697
1532717552.122961,263000,3.4242424964904785
1532717651.0557017,264000,3.4252359867095947
