Wall time,Step,Value
1547380970.5118632,1000,6.544478416442871
1547381143.686339,2000,6.034098148345947
1547381246.9956872,3000,5.678649425506592
1547381353.389868,4000,5.4452409744262695
1547381459.5900083,5000,5.200534343719482
1547381573.0416825,6000,4.839295864105225
1547381685.3713622,7000,4.5812225341796875
1547381794.2245593,8000,4.429228782653809
1547382041.8080082,9000,4.325865268707275
1547382141.5503538,10000,4.24099063873291
1547382245.9194705,11000,4.178802967071533
1547382345.8532703,12000,4.132628917694092
1547382446.6261191,13000,4.091187477111816
1547382548.4072263,14000,4.058550834655762
1547382653.490278,15000,4.024044990539551
1547382755.693992,16000,4.002246379852295
1547382907.6929364,17000,3.979142189025879
1547383013.1848552,18000,3.966442584991455
1547383114.4143455,19000,3.9389708042144775
1547383220.8236485,20000,3.930819272994995
1547383325.5421183,21000,3.91201114654541
1547383425.069129,22000,3.894200325012207
1547383524.170323,23000,3.886948823928833
1547383623.6910927,24000,3.862863779067993
1547383778.4471767,25000,3.858712911605835
1547383883.9718904,26000,3.8527474403381348
1547383985.0690832,27000,3.836643934249878
1547384091.1175976,28000,3.8265280723571777
1547384193.4683456,29000,3.816746234893799
1547384295.8543265,30000,3.8059589862823486
1547384395.16603,31000,3.7967677116394043
1547384502.5385463,32000,3.794180154800415
1547384662.9727786,33000,3.783175230026245
1547384771.5866604,34000,3.779083728790283
1547384870.8789487,35000,3.7728402614593506
1547384970.74777,36000,3.766308546066284
1547385076.1335485,37000,3.7541284561157227
1547385176.121903,38000,3.753232955932617
1547385275.4717164,39000,3.7424099445343018
1547385379.31826,40000,3.7431976795196533
1547385532.2520022,41000,3.735903263092041
1547385636.8460505,42000,3.729323387145996
1547385736.8413117,43000,3.715456962585449
1547385841.49896,44000,3.719756603240967
1547385948.0762508,45000,3.71427059173584
1547386050.0196311,46000,3.7061867713928223
1547386152.7562191,47000,3.7004408836364746
1547386251.4354753,48000,3.7005460262298584
1547386398.692168,49000,3.6955649852752686
1547386506.369144,50000,3.694146156311035
1547386611.715145,51000,3.682344675064087
1547386711.2123115,52000,3.6768062114715576
1547386812.8404772,53000,3.6781728267669678
1547386920.0831804,54000,3.668923854827881
1547387024.4329526,55000,3.669309139251709
1547387126.6141512,56000,3.6586642265319824
1547387277.9255834,57000,3.6604161262512207
1547387377.6472912,58000,3.6534507274627686
1547387481.5918512,59000,3.6552906036376953
1547387581.1430223,60000,3.6469368934631348
1547387680.9486668,61000,3.6380698680877686
1547387790.14159,62000,3.639739513397217
1547387897.5264266,63000,3.643306016921997
1547388002.7562702,64000,3.636667490005493
1547388161.902796,65000,3.6180624961853027
1547388266.516328,66000,3.6219403743743896
1547388371.9926178,67000,3.6192431449890137
1547388471.7210386,68000,3.6228041648864746
1547388580.402373,69000,3.6123571395874023
1547388682.0955338,70000,3.6177642345428467
1547388792.3639174,71000,3.6186821460723877
1547388899.1915836,72000,3.6170084476470947
1547389047.7080305,73000,3.6126019954681396
1547389146.9892473,74000,3.602419376373291
1547389246.470684,75000,3.6009249687194824
1547389350.6375587,76000,3.6142096519470215
1547389455.0001295,77000,3.5975606441497803
1547389560.728121,78000,3.6001229286193848
1547389661.9971254,79000,3.593914747238159
1547389766.7413614,80000,3.5868539810180664
1547389914.0021935,81000,3.588484525680542
1547390021.9418497,82000,3.588104724884033
1547390125.1919992,83000,3.5853304862976074
1547390227.2537158,84000,3.5833168029785156
1547390332.8774853,85000,3.580864429473877
1547390432.1904824,86000,3.5844693183898926
1547390531.3344755,87000,3.579286813735962
1547390637.2428463,88000,3.573394536972046
1547390783.7677653,89000,3.5670006275177
1547390889.574575,90000,3.5705623626708984
1547390998.1707165,91000,3.5652315616607666
1547391106.2801902,92000,3.5592875480651855
1547391210.28283,93000,3.5596907138824463
1547391311.1467004,94000,3.5614206790924072
1547391410.3779368,95000,3.5518031120300293
1547391509.5133154,96000,3.559258222579956
1547391663.6949427,97000,3.5596792697906494
