Wall time,Step,Value
1546788308.3006244,1000,0.010224999859929085
1546788410.8512256,2000,0.010449999943375587
1546788509.9090798,3000,0.01067500002682209
1546788611.1580675,4000,0.010900000110268593
1546788710.4003963,5000,0.011125000193715096
1546788809.6177523,6000,0.011350000277161598
1546788908.5105786,7000,0.011575000360608101
1546789018.4216266,8000,0.011800000444054604
1546789254.6144216,9000,0.012024999596178532
1546789357.897918,10000,0.012249999679625034
1546789461.7265954,11000,0.012474999763071537
1546789560.7887337,12000,0.01269999984651804
1546789662.3087988,13000,0.012924999929964542
1546789767.7882338,14000,0.013150000013411045
1546789867.4075685,15000,0.013375000096857548
1546789966.7425294,16000,0.01360000018030405
1546790112.926716,17000,0.013825000263750553
1546790212.2953644,18000,0.014050000347197056
1546790311.3056445,19000,0.014275000430643559
1546790410.5266733,20000,0.014499999582767487
1546790512.2897184,21000,0.01472499966621399
1546790613.5020134,22000,0.014949999749660492
1546790714.0342596,23000,0.015174999833106995
1546790820.0867314,24000,0.015399999916553497
1546790967.011004,25000,0.015625
1546791066.2478323,26000,0.015850000083446503
1546791167.82283,27000,0.016075000166893005
1546791267.2769055,28000,0.016300000250339508
1546791365.89162,29000,0.01652500033378601
1546791464.6420634,30000,0.016750000417232513
1546791563.7774925,31000,0.016975000500679016
1546791662.380099,32000,0.01720000058412552
1546791808.7287211,33000,0.01742500066757202
1546791907.730726,34000,0.017650000751018524
1546792007.1905537,35000,0.017875000834465027
1546792106.1274955,36000,0.01810000091791153
1546792204.9656222,37000,0.018324999138712883
1546792303.7343266,38000,0.018549999222159386
1546792405.7086506,39000,0.01877499930560589
1546792504.890436,40000,0.01899999938905239
1546792651.684623,41000,0.019224999472498894
1546792756.2620416,42000,0.019449999555945396
1546792856.7864692,43000,0.0196749996393919
1546792958.68547,44000,0.019899999722838402
1546793057.7832057,45000,0.020124999806284904
1546793157.120689,46000,0.020349999889731407
1546793255.911525,47000,0.02057499997317791
1546793357.661391,48000,0.020800000056624413
1546793509.2812037,49000,0.021025000140070915
1546793614.249491,50000,0.021250000223517418
1546793713.3957605,51000,0.02147500030696392
1546793812.9448147,52000,0.021700000390410423
1546793912.0938563,53000,0.021925000473856926
1546794011.3327875,54000,0.02215000055730343
1546794110.3260224,55000,0.02237500064074993
1546794214.5786514,56000,0.022600000724196434
1546794364.0160232,57000,0.022825000807642937
1546794462.963885,58000,0.02305000089108944
1546794561.5482078,59000,0.023274999111890793
1546794660.958965,60000,0.023499999195337296
1546794764.3909974,61000,0.023724999278783798
1546794867.9454582,62000,0.0239499993622303
1546794967.8312562,63000,0.024174999445676804
1546795067.5954883,64000,0.024399999529123306
1546795214.6977477,65000,0.02462499961256981
1546795313.9402578,66000,0.02484999969601631
1546795413.0433056,67000,0.025074999779462814
1546795512.651333,68000,0.025299999862909317
1546795612.1000566,69000,0.02552499994635582
1546795716.6916323,70000,0.025750000029802322
1546795821.1715503,71000,0.025975000113248825
1546795920.161516,72000,0.026200000196695328
1546796070.4585283,73000,0.02642500028014183
1546796171.281528,74000,0.026650000363588333
1546796270.0602322,75000,0.026875000447034836
1546796369.003641,76000,0.02710000053048134
1546796474.0669954,77000,0.02732500061392784
1546796572.7467303,78000,0.027550000697374344
1546796671.839312,79000,0.027775000780820847
1546796771.424344,80000,0.02800000086426735
1546796918.3277628,81000,0.028224999085068703
1546797017.2882404,82000,0.028449999168515205
1546797116.2238102,83000,0.028674999251961708
1546797215.90877,84000,0.02889999933540821
1546797315.1741383,85000,0.029124999418854713
1546797414.1486979,86000,0.029349999502301216
1546797513.1850598,87000,0.02957499958574772
1546797612.4475915,88000,0.02979999966919422
1546797761.813346,89000,0.030024999752640724
1546797861.3536205,90000,0.030249999836087227
1546797960.1415613,91000,0.03047499991953373
1546798066.2609577,92000,0.030700000002980232
1546798166.001685,93000,0.030925000086426735
1546798264.780792,94000,0.031150000169873238
1546798363.961883,95000,0.03137499839067459
1546798462.9950879,96000,0.031599998474121094
1546798609.9432647,97000,0.031824998557567596
1546798712.7589803,98000,0.0320499986410141
1546798812.097646,99000,0.0322749987244606
1546798911.161788,100000,0.032499998807907104
1546799009.9805255,101000,0.03272499889135361
1546799113.5577593,102000,0.03294999897480011
1546799213.1966932,103000,0.03317499905824661
1546799312.7659085,104000,0.033399999141693115
1546799458.8122609,105000,0.03362499922513962
1546799557.605313,106000,0.03384999930858612
1546799657.2982945,107000,0.03407499939203262
1546799756.6746285,108000,0.034299999475479126
1546799856.3069818,109000,0.03452499955892563
1546799955.43962,110000,0.03474999964237213
1546800054.5743537,111000,0.034974999725818634
1546800153.3310766,112000,0.03519999980926514
1546800299.5339012,113000,0.03542499989271164
1546800398.5043104,114000,0.03564999997615814
1546800497.6136537,115000,0.035875000059604645
1546800596.675697,116000,0.03610000014305115
1546800695.554985,117000,0.03632500022649765
1546800795.0780532,118000,0.03655000030994415
1546800894.3999414,119000,0.036775000393390656
1546800993.6159995,120000,0.03700000047683716
1546801140.0165746,121000,0.03722500056028366
1546801239.683165,122000,0.037450000643730164
1546801338.816221,123000,0.037675000727176666
1546801438.321275,124000,0.03790000081062317
1546801537.9424543,125000,0.03812500089406967
1546801636.6552649,126000,0.038350000977516174
